x,y,pop
456212.4768798627,4453365.439888803,20.27692413330078
456290.8874275443,4453365.439888803,27.33466148376465
456369.2979752259,4453365.439888803,36.479000091552734
456447.7085229075,4453365.439888803,37.84644317626953
456526.1190705891,4453365.439888803,37.235191345214844
456604.5296182707,4453365.439888803,37.122215270996094
456682.94016595226,4453365.439888803,36.108272552490234
456761.3507136339,4453365.439888803,35.55119323730469
457467.0456427682,4453365.439888803,34.35859680175781
457545.4561904498,4453365.439888803,32.845333099365234
457623.86673813144,4453365.439888803,31.82712173461914
457702.277285813,4453365.439888803,32.52602767944336
457780.6878334946,4453365.439888803,32.47431945800781
458878.43550103693,4453365.439888803,41.28471374511719
458956.84604871855,4453365.439888803,43.33399200439453
459505.7198824897,4453365.439888803,48.80281448364258
459584.1304301713,4453365.439888803,50.73322296142578
459662.5409778529,4453365.439888803,52.2872428894043
459740.9515255345,4453365.439888803,53.216739654541016
459819.36207321606,4453365.439888803,52.696353912353516
459897.7726208977,4453365.439888803,51.516082763671875
459976.1831685793,4453365.439888803,53.75722122192383
460054.59371626086,4453365.439888803,53.48060607910156
460133.0042639425,4453365.439888803,53.465267181396484
460211.41481162404,4453365.439888803,53.553077697753906
460289.82535930566,4453365.439888803,53.28432846069336
460368.2359069873,4453365.439888803,53.66087341308594
460446.64645466884,4453365.439888803,54.02669906616211
460525.05700235046,4453365.439888803,54.02173614501953
460603.467550032,4453365.439888803,54.413692474365234
460681.87809771363,4453365.439888803,54.74677276611328
460760.28864539525,4453365.439888803,55.9408073425293
460838.6991930768,4453365.439888803,56.710697174072266
460917.10974075843,4453365.439888803,57.30550765991211
460995.52028844,4453365.439888803,57.885101318359375
461073.9308361216,4453365.439888803,58.972206115722656
461152.3413838032,4453365.439888803,59.64671325683594
461230.7519314848,4453365.439888803,59.615177154541016
461309.1624791664,4453365.439888803,57.088741302490234
461387.57302684797,4453365.439888803,47.00135803222656
461465.9835745296,4453365.439888803,54.7846565246582
461544.3941222112,4453365.439888803,57.240928649902344
461622.80466989276,4453365.439888803,57.80989456176758
461701.2152175744,4453365.439888803,57.163047790527344
461779.62576525594,4453365.439888803,54.52229690551758
461858.03631293756,4453365.439888803,53.47492218017578
461936.4468606192,4453365.439888803,53.06891632080078
462014.85740830074,4453365.439888803,51.15956497192383
462093.26795598236,4453365.439888803,50.62798309326172
462171.6785036639,4453365.439888803,49.4692268371582
462250.08905134554,4453365.439888803,48.40726089477539
462328.4995990271,4453365.439888803,47.5327262878418
462406.9101467087,4453365.439888803,46.59308624267578
462485.32069439034,4453365.439888803,44.4127197265625
462563.7312420719,4453365.439888803,43.481746673583984
462642.1417897535,4453365.439888803,43.0565185546875
462720.5523374351,4453365.439888803,42.75559616088867
462798.9628851167,4453365.439888803,42.01301574707031
462877.3734327983,4453365.439888803,41.567543029785156
462955.7839804799,4453365.439888803,41.570316314697266
450253.27525606146,4453287.029341122,0.7038549184799194
450331.6858037431,4453287.029341122,0.7491254806518555
450410.09635142464,4453287.029341122,0.7752425074577332
451272.6123759222,4453287.029341122,1.6008477210998535
451351.0229236038,4453287.029341122,1.652420163154602
451429.4334712854,4453287.029341122,1.5862367153167725
451507.844018967,4453287.029341122,1.6171951293945312
451586.25456664857,4453287.029341122,1.6789644956588745
451664.6651143302,4453287.029341122,1.7884962558746338
451743.0756620118,4453287.029341122,1.9404984712600708
451821.48620969336,4453287.029341122,2.0946245193481445
451899.896757375,4453287.029341122,2.1600489616394043
451978.30730505654,4453287.029341122,2.1704623699188232
452056.71785273816,4453287.029341122,2.209346294403076
452135.1284004198,4453287.029341122,2.249940872192383
452213.53894810134,4453287.029341122,2.2872278690338135
452291.94949578296,4453287.029341122,2.4830691814422607
452370.3600434645,4453287.029341122,2.5440080165863037
452448.77059114614,4453287.029341122,2.5208792686462402
